"count","total","media","query","smooth"
12,1848,"liberation","Biodiversite",0.00751106749411788
19,1958,"liberation","Biodiversite",0.00776359530100047
15,1891,"liberation","Biodiversite",0.00803198442902929
13,1840,"liberation","Biodiversite",0.00833102099899349
15,1936,"liberation","Biodiversite",0.0086557918590387
6,1747,"liberation","Biodiversite",0.00900099574097597
27,1906,"liberation","Biodiversite",0.00936088169517548
24,1858,"liberation","Biodiversite",0.00972921060160236
29,2076,"liberation","Biodiversite",0.0100992396663439
25,2098,"liberation","Biodiversite",0.0104637297950151
16,1793,"liberation","Biodiversite",0.0108149757239394
31,1470,"liberation","Biodiversite",0.0111448587885682
36,1719,"liberation","Biodiversite",0.0114795616548137
24,1896,"liberation","Biodiversite",0.0118462980839851
13,1880,"liberation","Biodiversite",0.0122379157573429
16,1529,"liberation","Biodiversite",0.0126467856292635
17,1847,"liberation","Biodiversite",0.013064751988085
23,1625,"liberation","Biodiversite",0.0134831112119369
24,1846,"liberation","Biodiversite",0.013892619065334
15,1678,"liberation","Biodiversite",0.0142835263681503
55,2078,"liberation","Biodiversite",0.0267083734359961
18,1664,"liberation","Biodiversite",0.0149684291715841
37,1787,"liberation","Biodiversite",0.0152556144644157
38,1383,"liberation","Biodiversite",0.0155203425890935
32,1731,"liberation","Biodiversite",0.0157661541741584
24,1867,"liberation","Biodiversite",0.0159967671019762
20,1614,"liberation","Biodiversite",0.0162160514020021
30,1664,"liberation","Biodiversite",0.0164280096581204
35,1807,"liberation","Biodiversite",0.0166367629068931
24,1673,"liberation","Biodiversite",0.0168465420068094
21,1933,"liberation","Biodiversite",0.0170616844607954
49,1723,"liberation","Biodiversite",0.0172866366751937
50,1640,"liberation","Biodiversite",0.0174916244769633
59,1564,"liberation","Biodiversite",0.0380434782608696
40,1439,"liberation","Biodiversite",0.017774706012194
22,1040,"liberation","Biodiversite",0.0178743983479477
40,1370,"liberation","Biodiversite",0.0179609758337799
32,1516,"liberation","Biodiversite",0.0180457088927708
24,1706,"liberation","Biodiversite",0.018139978007347
30,1277,"liberation","Biodiversite",0.018255284899307
17,1221,"liberation","Biodiversite",0.0184032988172397
32,1900,"liberation","Biodiversite",0.0185959378607283
48,2598,"liberation","Biodiversite",0.01881867096416
22,1594,"liberation","Biodiversite",0.0190484448108154
45,1950,"liberation","Biodiversite",0.019284636045584
47,2112,"liberation","Biodiversite",0.0195266058997651
33,2097,"liberation","Biodiversite",0.0197736993434921
25,1585,"liberation","Biodiversite",0.0200252443742203
46,2032,"liberation","Biodiversite",0.0202805514409168
28,1885,"liberation","Biodiversite",0.0205389130035545
68,1892,"liberation","Biodiversite",0.0362050739957717
35,1897,"liberation","Biodiversite",0.0210618778121849
25,2038,"liberation","Biodiversite",0.0213268919102066
40,1990,"liberation","Biodiversite",0.0215961361884879
39,2118,"liberation","Biodiversite",0.0218693504350946
35,1996,"liberation","Biodiversite",0.0221462672482461
52,1915,"liberation","Biodiversite",0.0224266118970041
45,2091,"liberation","Biodiversite",0.0227101022036414
41,1771,"liberation","Biodiversite",0.0229964484476173
41,1559,"liberation","Biodiversite",0.0232853532910874
48,2105,"liberation","Biodiversite",0.0235765117258672
47,1980,"liberation","Biodiversite",0.0238696110417675
49,2098,"liberation","Biodiversite",0.024164776334553
70,1977,"liberation","Biodiversite",0.0244625187090518
37,2045,"liberation","Biodiversite",0.0247631031629668
39,1762,"liberation","Biodiversite",0.025066800697312
64,2076,"liberation","Biodiversite",0.0253738883654255
49,1864,"liberation","Biodiversite",0.0256846493340781
44,1915,"liberation","Biodiversite",0.0259993729566133
63,2249,"liberation","Biodiversite",0.026318354858052
62,1911,"liberation","Biodiversite",0.0266418970320926
64,1730,"liberation","Biodiversite",0.0269703079499349
70,2271,"liberation","Biodiversite",0.0273031436629318
76,2140,"liberation","Biodiversite",0.0276397644300138
60,2203,"liberation","Biodiversite",0.0279801898554007
66,1945,"liberation","Biodiversite",0.0283244393965418
56,2177,"liberation","Biodiversite",0.0286725323600879
68,2155,"liberation","Biodiversite",0.0290244878978909
51,2520,"liberation","Biodiversite",0.0293803250030329
48,2571,"liberation","Biodiversite",0.0297400625058833
20,857,"liberation","Biodiversite",0.0301037190701856
13,2541,"lemonde","Climatique",0.00332310713853545
13,2494,"lemonde","Climatique",0.003285309158906
10,2738,"lemonde","Climatique",0.00324823578966788
10,2750,"lemonde","Climatique",0.00321193226753656
5,2767,"lemonde","Climatique",0.00317644275422186
7,2706,"lemonde","Climatique",0.00314181038536809
6,2530,"lemonde","Climatique",0.00310807732402198
12,2435,"lemonde","Climatique",0.0030752848186297
5,2277,"lemonde","Climatique",0.00304347326556372
10,2732,"lemonde","Climatique",0.00301268227618048
4,2629,"lemonde","Climatique",0.00298295074840923
8,2619,"lemonde","Climatique",0.00295431694287254
9,2716,"lemonde","Climatique",0.00292681856353856
15,2283,"lemonde","Climatique",0.00290049284290497
8,2633,"lemonde","Climatique",0.0028753766317144
3,2568,"lemonde","Climatique",0.002851290013518
5,2728,"lemonde","Climatique",0.00282801276028636
2,2694,"lemonde","Climatique",0.00280552140575837
14,2636,"lemonde","Climatique",0.00278379297659307
3,2166,"lemonde","Climatique",0.00276280497452192
2,2471,"lemonde","Climatique",0.00274253535888144
4,2749,"lemonde","Climatique",0.00272296252952662
4,2232,"lemonde","Climatique",0.00270406531012557
4,2678,"lemonde","Climatique",0.00268582293183589
9,3474,"lemonde","Climatique",0.00266821501736303
7,3206,"lemonde","Climatique",0.00265122156540123
10,3649,"lemonde","Climatique",0.0026348229354571
8,3397,"lemonde","Climatique",0.0026189998330565
8,3556,"lemonde","Climatique",0.0026037332953348
4,2943,"lemonde","Climatique",0.00258900467701096
7,2990,"lemonde","Climatique",0.00257512726257745
9,2734,"lemonde","Climatique",0.00256236333525072
13,3092,"lemonde","Climatique",0.00255061912536967
15,3485,"lemonde","Climatique",0.00253980225708208
6,3402,"lemonde","Climatique",0.00252982158994711
9,3512,"lemonde","Climatique",0.00252058707489218
4,3374,"lemonde","Climatique",0.00251200962452919
5,3052,"lemonde","Climatique",0.00250400099783434
9,3589,"lemonde","Climatique",0.00249647369919531
3,3480,"lemonde","Climatique",0.00248934089182884
8,3629,"lemonde","Climatique",0.00248251632557136
9,3668,"lemonde","Climatique",0.00247591427904492
7,3076,"lemonde","Climatique",0.00246944951620029
8,2523,"lemonde","Climatique",0.00246303725723894
4,3334,"lemonde","Climatique",0.00245659316391534
9,3526,"lemonde","Climatique",0.00245158749585169
7,3245,"lemonde","Climatique",0.00244927863987388
11,3388,"lemonde","Climatique",0.00244926867117573
5,3161,"lemonde","Climatique",0.0024511632958011
14,2993,"lemonde","Climatique",0.00245457016422009
8,3609,"lemonde","Climatique",0.00245909750117758
6,3351,"lemonde","Climatique",0.00246435305185692
9,3252,"lemonde","Climatique",0.00246994334437495
16,3488,"lemonde","Climatique",0.00247547326860447
13,3191,"lemonde","Climatique",0.00248054597130753
8,2648,"lemonde","Climatique",0.00248476306755696
7,3295,"lemonde","Climatique",0.00248772516842472
7,3533,"lemonde","Climatique",0.00248903272492359
7,3538,"lemonde","Climatique",0.00248828718820443
8,3554,"lemonde","Climatique",0.00248577615418249
5,3338,"lemonde","Climatique",0.00248216098745422
11,3144,"lemonde","Climatique",0.00247760559934577
7,3581,"lemonde","Climatique",0.00247227391237839
12,3072,"lemonde","Climatique",0.00246632958001985
6,2982,"lemonde","Climatique",0.00245993575893335
4,3197,"lemonde","Climatique",0.00245325493372433
5,2841,"lemonde","Climatique",0.00244644879418769
6,2565,"lemonde","Climatique",0.00243967816505873
9,3208,"lemonde","Climatique",0.00243310298827271
7,3536,"lemonde","Climatique",0.00242688235773755
15,3457,"lemonde","Climatique",0.00242117460662477
15,3230,"lemonde","Climatique",0.00241613744718259
5,3512,"lemonde","Climatique",0.00241192816307455
3,3173,"lemonde","Climatique",0.00240870385424528
4,3363,"lemonde","Climatique",0.00240407491988595
11,3196,"lemonde","Climatique",0.00239598982691728
9,3394,"lemonde","Climatique",0.00238511517931737
4,3260,"lemonde","Climatique",0.00237211745867947
10,2938,"lemonde","Climatique",0.00235765966039481
5,2607,"lemonde","Climatique",0.00234239881089571
5,3173,"lemonde","Climatique",0.00232698436601798
2,3557,"lemonde","Climatique",0.00231205749061537
5,3323,"lemonde","Climatique",0.00229825121959972
10,3250,"lemonde","Climatique",0.00228619150058822
5,3259,"lemonde","Climatique",0.00227649911831548
9,3293,"lemonde","Climatique",0.00226979250091357
11,3663,"lemonde","Climatique",0.00226669140807844
7,3418,"lemonde","Climatique",0.00226782150102634
7,3355,"lemonde","Climatique",0.00227189213239292
26,3345,"lemonde","Climatique",0.002277147548357
13,3186,"lemonde","Climatique",0.00228352381291797
5,2561,"lemonde","Climatique",0.00229095745955221
10,3509,"lemonde","Climatique",0.00229938533056066
3,3526,"lemonde","Climatique",0.00230874442652837
8,3387,"lemonde","Climatique",0.00231897176589812
11,3483,"lemonde","Climatique",0.00233000425465982
5,3653,"lemonde","Climatique",0.00234177856615683
11,3281,"lemonde","Climatique",0.00235423103100981
4,3978,"lemonde","Climatique",0.0023672975371584
5,3381,"lemonde","Climatique",0.00238091344002067
9,3544,"lemonde","Climatique",0.00239501348276961
8,3466,"lemonde","Climatique",0.00240953172672618
5,3282,"lemonde","Climatique",0.00242440149186738
3,2528,"lemonde","Climatique",0.00244122945444933
10,3400,"lemonde","Climatique",0.0024613776214711
9,3830,"lemonde","Climatique",0.00248441079236471
14,3769,"lemonde","Climatique",0.0025098902658014
14,3824,"lemonde","Climatique",0.00253737139205699
8,3701,"lemonde","Climatique",0.00256640157931926
16,3658,"lemonde","Climatique",0.00259651875387475
6,4179,"lemonde","Climatique",0.00262725027406441
8,3796,"lemonde","Climatique",0.00265811229785952
2,3789,"lemonde","Climatique",0.00268860960388287
9,3801,"lemonde","Climatique",0.00271823586568453
6,3478,"lemonde","Climatique",0.00274647437907859
2,2641,"lemonde","Climatique",0.00277279924235729
11,3640,"lemonde","Climatique",0.00279667698922161
9,3865,"lemonde","Climatique",0.00282176257643134
7,3703,"lemonde","Climatique",0.0028516153628478
7,3581,"lemonde","Climatique",0.00288555077031842
8,3278,"lemonde","Climatique",0.00292287551263273
13,2860,"lemonde","Climatique",0.00296288295102722
13,3192,"lemonde","Climatique",0.00300484944303865
11,2931,"lemonde","Climatique",0.00304803168444197
8,3182,"lemonde","Climatique",0.00309166504386834
12,3288,"lemonde","Climatique",0.00313496288959398
7,2393,"lemonde","Climatique",0.00317711690792464
7,2114,"lemonde","Climatique",0.0032172984125767
10,3110,"lemonde","Climatique",0.00325466064447553
15,3198,"lemonde","Climatique",0.00328834206145984
10,2988,"lemonde","Climatique",0.00331747061749802
16,3000,"lemonde","Climatique",0.00334116903119137
16,3019,"lemonde","Climatique",0.00336048493604167
12,3286,"lemonde","Climatique",0.00337725576021498
9,3604,"lemonde","Climatique",0.00339179335340403
14,3168,"lemonde","Climatique",0.00340441491628418
13,3305,"lemonde","Climatique",0.00341544197391827
13,3523,"lemonde","Climatique",0.00342519951049
11,3044,"lemonde","Climatique",0.00343401526530491
8,2378,"lemonde","Climatique",0.00344221919001249
12,3226,"lemonde","Climatique",0.00345014306701365
7,4151,"lemonde","Climatique",0.00345812028902688
3,4332,"lemonde","Climatique",0.0034664857997913
21,4093,"lemonde","Climatique",0.00347557619588788
20,4562,"lemonde","Climatique",0.00348572998965914
12,4484,"lemonde","Climatique",0.00349728803320445
9,4741,"lemonde","Climatique",0.00350542045120862
12,4208,"lemonde","Climatique",0.00350586725038375
11,4718,"lemonde","Climatique",0.00349984544741007
18,4732,"lemonde","Climatique",0.0034885881910306
11,4147,"lemonde","Climatique",0.00347333460304056
18,3363,"lemonde","Climatique",0.003455321733087
12,4447,"lemonde","Climatique",0.00343577862678603
25,5102,"lemonde","Climatique",0.00341592250714794
32,4821,"lemonde","Climatique",0.00339695706963512
32,4483,"lemonde","Climatique",0.00338007289136255
13,4709,"lemonde","Climatique",0.00336644995498952
16,4429,"lemonde","Climatique",0.00335726228774663
24,5085,"lemonde","Climatique",0.00335368471579759
21,4987,"lemonde","Climatique",0.00335690173375296
25,5230,"lemonde","Climatique",0.00336811848863031
11,5139,"lemonde","Climatique",0.00338505198641441
14,4735,"lemonde","Climatique",0.00340443708567304
5,3153,"lemonde","Climatique",0.0034260285062974
21,5036,"lemonde","Climatique",0.00344957981873395
17,5186,"lemonde","Climatique",0.00347484266355031
34,4783,"lemonde","Climatique",0.00350156607393059
13,4877,"lemonde","Climatique",0.00352949590109327
13,5011,"lemonde","Climatique",0.0035583743426156
17,4802,"lemonde","Climatique",0.00358793957364014
9,4935,"lemonde","Climatique",0.00361792548093261
14,5297,"lemonde","Climatique",0.00364806149975486
6,5157,"lemonde","Climatique",0.00367807255351287
13,5362,"lemonde","Climatique",0.00370767909613729
10,4228,"lemonde","Climatique",0.0037365972571532
13,3419,"lemonde","Climatique",0.0037678845871633
9,4800,"lemonde","Climatique",0.0038043658914843
6,5299,"lemonde","Climatique",0.00384540249816348
34,4818,"lemonde","Climatique",0.0038903488917466
23,5067,"lemonde","Climatique",0.00393854900414453
60,5576,"lemonde","Climatique",0.0108500717360115
15,5517,"lemonde","Climatique",0.0040420156940417
13,6250,"lemonde","Climatique",0.00409589318718366
20,5448,"lemonde","Climatique",0.00415024340927139
17,6387,"lemonde","Climatique",0.00420432487976657
17,5964,"lemonde","Climatique",0.00425737709885294
9,4836,"lemonde","Climatique",0.00430862143081205
23,4237,"lemonde","Climatique",0.00435726264170491
39,6910,"lemonde","Climatique",0.00440249109091348
25,6117,"lemonde","Climatique",0.00444348557616752
89,6039,"lemonde","Climatique",0.0148203344924656
26,5826,"lemonde","Climatique",0.0045231068118702
43,7598,"lemonde","Climatique",0.00456461378191189
58,9095,"lemonde","Climatique",0.00460714563603042
59,11116,"lemonde","Climatique",0.00465062105778222
74,9157,"lemonde","Climatique",0.00469495719181206
58,9631,"lemonde","Climatique",0.00474006957450856
90,9059,"lemonde","Climatique",0.00999006512860139
66,7474,"lemonde","Climatique",0.00483227683894053
30,6641,"lemonde","Climatique",0.00487919425771756
34,9340,"lemonde","Climatique",0.00492653292534932
32,9576,"lemonde","Climatique",0.00497419962079282
46,7721,"lemonde","Climatique",0.00502209929302096
35,6890,"lemonde","Climatique",0.00507013505640814
38,7313,"lemonde","Climatique",0.00511568860376057
35,7160,"lemonde","Climatique",0.00515669749271054
38,7992,"lemonde","Climatique",0.00519391174479579
32,8254,"lemonde","Climatique",0.00522809807871097
43,7978,"lemonde","Climatique",0.0052600371620988
56,8781,"lemonde","Climatique",0.00529052148737885
26,5722,"lemonde","Climatique",0.0053203538711931
57,4232,"lemonde","Climatique",0.0135869565217391
51,6899,"lemonde","Climatique",0.0053813210613912
19,7336,"lemonde","Climatique",0.0054141083412534
39,7029,"lemonde","Climatique",0.00544954998584087
17,4429,"lemonde","Climatique",0.00548849972910259
22,4327,"lemonde","Climatique",0.00553182570449163
27,4381,"lemonde","Climatique",0.00558041330091355
17,4716,"lemonde","Climatique",0.0056351686393333
17,4429,"lemonde","Climatique",0.00568638806083351
15,4473,"lemonde","Climatique",0.00572533964213774
15,4589,"lemonde","Climatique",0.0057544618538848
27,4289,"lemonde","Climatique",0.00577624971285721
86,3367,"lemonde","Climatique",0.0256905256905257
50,4677,"lemonde","Climatique",0.00580797543876059
26,5094,"lemonde","Climatique",0.00582304139566038
32,4805,"lemonde","Climatique",0.00584101915823225
28,4604,"lemonde","Climatique",0.00586451173154793
25,4603,"lemonde","Climatique",0.00589614858615171
23,4718,"lemonde","Climatique",0.00593860054341809
20,5340,"lemonde","Climatique",0.00599460033850021
27,4567,"lemonde","Climatique",0.00606696885383562
24,3876,"lemonde","Climatique",0.00615864701250991
49,4205,"lemonde","Climatique",0.00626752996275013
16,3239,"lemonde","Climatique",0.00638884296430115
16,3238,"lemonde","Climatique",0.00652162078228489
23,4092,"lemonde","Climatique",0.00666487196608949
27,4106,"lemonde","Climatique",0.00681756934167529
32,4011,"lemonde","Climatique",0.00697864178742154
38,3537,"lemonde","Climatique",0.00714696729286056
40,3876,"lemonde","Climatique",0.00732136729907245
33,3787,"lemonde","Climatique",0.00750060231899041
40,5139,"lemonde","Climatique",0.00768336883539859
20,4170,"lemonde","Climatique",0.00786829747399993
37,4624,"lemonde","Climatique",0.00805395244859983
43,4511,"lemonde","Climatique",0.00823883227520376
43,3287,"lemonde","Climatique",0.00842137175167482
29,3010,"lemonde","Climatique",0.00859994519955183
39,4411,"lemonde","Climatique",0.00879093284819653
24,4273,"lemonde","Climatique",0.00900979969293322
39,4469,"lemonde","Climatique",0.00925344190484424
37,4513,"lemonde","Climatique",0.00951863167223416
39,4480,"lemonde","Climatique",0.00980197379795224
26,4087,"lemonde","Climatique",0.0100998711470507
24,4394,"lemonde","Climatique",0.0104084989289149
20,4153,"lemonde","Climatique",0.0107237877900288
28,4453,"lemonde","Climatique",0.0110414156869014
32,4717,"lemonde","Climatique",0.0113568085036163
37,3365,"lemonde","Climatique",0.0116651493752588
28,3227,"lemonde","Climatique",0.0119613966774292
41,4103,"lemonde","Climatique",0.0122403106434692
61,4348,"lemonde","Climatique",0.0124964885751972
55,4341,"lemonde","Climatique",0.012724408620082
49,4109,"lemonde","Climatique",0.0129493133768592
86,4473,"lemonde","Climatique",0.0131977717378538
74,4177,"lemonde","Climatique",0.0134661131887285
81,5063,"lemonde","Climatique",0.013750537795097
75,5092,"lemonde","Climatique",0.0140470922031875
98,4990,"lemonde","Climatique",0.0143516524016521
96,5183,"lemonde","Climatique",0.0146599132238154
47,4138,"lemonde","Climatique",0.014967384565252
60,3630,"lemonde","Climatique",0.0152693942886157
86,4639,"lemonde","Climatique",0.0155610977862709
95,4862,"lemonde","Climatique",0.0158374941716744
74,4586,"lemonde","Climatique",0.016093449072794
92,4251,"lemonde","Climatique",0.0163237240052697
74,4475,"lemonde","Climatique",0.0165230123096408
48,4455,"lemonde","Climatique",0.0166859816458414
73,4582,"lemonde","Climatique",0.0168237512577854
79,4097,"lemonde","Climatique",0.0169510811711141
65,4453,"lemonde","Climatique",0.0170681206729288
110,4506,"lemonde","Climatique",0.0171750329442724
70,3783,"lemonde","Climatique",0.0172719942161998
47,3755,"lemonde","Climatique",0.0173591929491038
56,4249,"lemonde","Climatique",0.017436829035116
88,4361,"lemonde","Climatique",0.0175051130234049
76,4270,"lemonde","Climatique",0.0175642653682041
99,4178,"lemonde","Climatique",0.0176145156994057
98,4358,"lemonde","Climatique",0.0176561021155668
70,4614,"lemonde","Climatique",0.0176892704991802
72,4796,"lemonde","Climatique",0.0177142738540722
75,4605,"lemonde","Climatique",0.0177313716647967
65,4497,"lemonde","Climatique",0.0177182377905119
92,4967,"lemonde","Climatique",0.0176567623116126
95,4261,"lemonde","Climatique",0.0175536470140868
69,3635,"lemonde","Climatique",0.0174156817037823
143,4868,"lemonde","Climatique",0.0294782251437962
123,5241,"lemonde","Climatique",0.0170623954734499
181,4945,"lemonde","Climatique",0.0367037411526795
236,4659,"lemonde","Climatique",0.0507619660871432
93,4645,"lemonde","Climatique",0.0164391372826999
80,4701,"lemonde","Climatique",0.0162323016189593
107,5411,"lemonde","Climatique",0.0160362393893102
94,5444,"lemonde","Climatique",0.0158569200796934
73,5167,"lemonde","Climatique",0.0157001945705954
51,5713,"lemonde","Climatique",0.015571830586265
61,5097,"lemonde","Climatique",0.0154775599136988
94,4355,"lemonde","Climatique",0.0153871659012829
70,5491,"lemonde","Climatique",0.0152699580116496
66,5644,"lemonde","Climatique",0.0151309643748289
123,5426,"lemonde","Climatique",0.014975183779596
115,5306,"lemonde","Climatique",0.0148075551601068
83,5338,"lemonde","Climatique",0.0146329342961007
63,5113,"lemonde","Climatique",0.014456077735439
61,6067,"lemonde","Climatique",0.0142816339529507
63,5259,"lemonde","Climatique",0.0141141417626114
58,5467,"lemonde","Climatique",0.013958036001067
72,5130,"lemonde","Climatique",0.0138176604995401
67,4521,"lemonde","Climatique",0.0136972883583311
67,4397,"lemonde","Climatique",0.0136011495335419
57,5859,"lemonde","Climatique",0.0135334657393778
67,6410,"lemonde","Climatique",0.0134783380611408
115,6214,"lemonde","Climatique",0.0134181412856477
85,6388,"lemonde","Climatique",0.0133545176819111
79,6313,"lemonde","Climatique",0.0132890963525587
78,6161,"lemonde","Climatique",0.0132234915932469
101,6855,"lemonde","Climatique",0.0131593022061387
61,6908,"lemonde","Climatique",0.0130981117683073
69,7326,"lemonde","Climatique",0.0130414898559366
66,6232,"lemonde","Climatique",0.0129909942251143
51,4054,"lemonde","Climatique",0.0129481739498504
64,3603,"lemonde","Climatique",0.0129145735177072
64,4531,"lemonde","Climatique",0.0128917378830991
70,4909,"lemonde","Climatique",0.0128812184779048
84,4654,"lemonde","Climatique",0.012884580178542
63,4000,"lemonde","Climatique",0.012903409228067
52,4381,"lemonde","Climatique",0.0129363068520616
52,4151,"lemonde","Climatique",0.0129803244611628
50,4405,"lemonde","Climatique",0.013034751496675
45,4590,"lemonde","Climatique",0.0130988838256568
76,4559,"lemonde","Climatique",0.0131720208491503
52,4452,"lemonde","Climatique",0.0132534628335812
52,4030,"lemonde","Climatique",0.0133425084656595
53,3428,"lemonde","Climatique",0.0134384526310037
69,4254,"lemonde","Climatique",0.0135405844166099
65,4665,"lemonde","Climatique",0.0136481853372017
59,4375,"lemonde","Climatique",0.013760527785413
47,3733,"lemonde","Climatique",0.0138768737056833
51,4058,"lemonde","Climatique",0.0139964734916789
52,3857,"lemonde","Climatique",0.0141185651069981
58,4179,"lemonde","Climatique",0.0142457647225154
53,3851,"lemonde","Climatique",0.0143811134461336
68,4290,"lemonde","Climatique",0.0145244779896601
64,4254,"lemonde","Climatique",0.0146757260181618
35,3506,"lemonde","Climatique",0.014834725555999
23,2995,"lemonde","Climatique",0.0150013444128111
68,4279,"lemonde","Climatique",0.0151754496295033
58,4232,"lemonde","Climatique",0.015356906944281
80,3671,"lemonde","Climatique",0.01554558027877
69,3490,"lemonde","Climatique",0.0157413312442566
50,4085,"lemonde","Climatique",0.0159440186680768
68,3778,"lemonde","Climatique",0.0161534981401764
75,4284,"lemonde","Climatique",0.0163696215798604
44,2897,"lemonde","Climatique",0.0165922368227442
53,1976,"lemonde","Climatique",0.0168211872279141
140,4332,"lemonde","Climatique",0.0324330563250231
74,3642,"lemonde","Climatique",0.0172854647521184
74,2751,"lemonde","Climatique",0.0175199344604545
106,4200,"lemonde","Climatique",0.0177579843659862
174,4090,"lemonde","Climatique",0.0426650366748166
234,3834,"lemonde","Climatique",0.0611632759520083
228,3724,"lemonde","Climatique",0.061358754027927
56,3756,"lemonde","Climatique",0.0187780197694573
56,3900,"lemonde","Climatique",0.0190583807866511
56,4414,"lemonde","Climatique",0.0193524089798341
68,3960,"lemonde","Climatique",0.019661962200412
93,4309,"lemonde","Climatique",0.0199889597230817
63,4456,"lemonde","Climatique",0.0203353877374507
49,3205,"lemonde","Climatique",0.020703305447251
64,3165,"lemonde","Climatique",0.0210960208473928
106,3873,"lemonde","Climatique",0.0215141597882526
86,3908,"lemonde","Climatique",0.0219557674852332
152,4112,"lemonde","Climatique",0.0370865758754864
89,3564,"lemonde","Climatique",0.0229011833794846
96,3981,"lemonde","Climatique",0.023400665972468
64,3659,"lemonde","Climatique",0.0239149500774579
115,4250,"lemonde","Climatique",0.0244416167561907
81,3917,"lemonde","Climatique",0.0249781355000927
112,4035,"lemonde","Climatique",0.0255218615086786
131,4202,"lemonde","Climatique",0.0260700344598937
85,3240,"lemonde","Climatique",0.0266197787613225
71,2806,"lemonde","Climatique",0.0271681052705691
116,3741,"lemonde","Climatique",0.0277119144727411
71,3619,"lemonde","Climatique",0.0282480011028549
133,3695,"lemonde","Climatique",0.0287973715771296
135,3350,"lemonde","Climatique",0.0293809224566108
77,3560,"lemonde","Climatique",0.0299951119178543
86,3472,"lemonde","Climatique",0.0306362554454315
87,3916,"lemonde","Climatique",0.0313005100821348
73,3396,"lemonde","Climatique",0.0319838618954021
83,3574,"lemonde","Climatique",0.0326821166394801
94,3790,"lemonde","Climatique",0.0333908935889331
80,3219,"lemonde","Climatique",0.0341056225157819
93,2596,"lemonde","Climatique",0.0348215437798971
122,3357,"lemonde","Climatique",0.0355337115003708
135,3604,"lemonde","Climatique",0.0362369997745167
183,3322,"lemonde","Climatique",0.0369261119110055
206,3013,"lemonde","Climatique",0.068536342515765
133,3290,"lemonde","Climatique",0.0382564005129265
136,2998,"lemonde","Climatique",0.0389231947549476
190,3380,"lemonde","Climatique",0.039595960514651
132,3029,"lemonde","Climatique",0.0402746822468612
169,3246,"lemonde","Climatique",0.0409593437179733
176,3118,"lemonde","Climatique",0.041649928006873
164,2734,"lemonde","Climatique",0.0423464175059396
153,2293,"lemonde","Climatique",0.0430487939221357
199,2985,"lemonde","Climatique",0.0668341708542714
177,3299,"lemonde","Climatique",0.0444711309138008
182,3009,"lemonde","Climatique",0.0451910514870842
177,2744,"lemonde","Climatique",0.0459167789758905
200,2958,"lemonde","Climatique",0.0466482916793649
149,2802,"lemonde","Climatique",0.0473855672195262
125,3055,"lemonde","Climatique",0.0481285825429389
108,2573,"lemonde","Climatique",0.0488776723658405
129,2468,"lemonde","Climatique",0.0496331321173466
171,2886,"lemonde","Climatique",0.0503948771840835
115,2574,"lemonde","Climatique",0.0511628201236818
90,2166,"lemonde","Climatique",0.0519368706689453
184,3128,"lemonde","Climatique",0.0527169357330924
156,3159,"lemonde","Climatique",0.0535029194160578
118,2976,"lemonde","Climatique",0.0542947230118489
141,2714,"lemonde","Climatique",0.0550922450169439
125,2824,"lemonde","Climatique",0.0558953811397239
128,2673,"lemonde","Climatique",0.056704024310928
154,3054,"lemonde","Climatique",0.0575180646951211
136,2877,"lemonde","Climatique",0.0583373897031626
124,2863,"lemonde","Climatique",0.0591618840056667
157,3158,"lemonde","Climatique",0.0599916427512747
172,2698,"lemonde","Climatique",0.0608268686691775
157,2129,"lemonde","Climatique",0.0616676067406535
241,2964,"lemonde","Climatique",0.0625139032573397
250,3011,"lemonde","Climatique",0.0633658058151951
249,2896,"lemonde","Climatique",0.0642233633085943
179,2837,"lemonde","Climatique",0.0650866259245465
171,3067,"lemonde","Climatique",0.0659556451370396
166,2870,"lemonde","Climatique",0.0668304737015042
192,3192,"lemonde","Climatique",0.0677111656493954
213,2853,"lemonde","Climatique",0.0685977762828893
190,2852,"lemonde","Climatique",0.0694903621696899
226,3012,"lemonde","Climatique",0.0703889811379442
234,2701,"lemonde","Climatique",0.0712936922712613
229,2129,"lemonde","Climatique",0.107797087834664
273,3027,"lemonde","Climatique",0.073121895030349
300,3011,"lemonde","Climatique",0.0740459516649186
330,3082,"lemonde","Climatique",0.107235561323816
221,2786,"lemonde","Climatique",0.0759139693326233
387,5716,"lemonde","Climatique",0.0768578017337233
354,5326,"lemonde","Climatique",0.0778080943839852
435,6181,"lemonde","Climatique",0.0787647784107013
406,5632,"lemonde","Climatique",0.0797277831249349
498,6046,"lemonde","Climatique",0.0806970360258847
602,6267,"lemonde","Climatique",0.0816724628057481
290,3432,"lemonde","Climatique",0.0826539873550775
208,2346,"lemonde","Climatique",0.0836415317686239
304,3207,"lemonde","Climatique",0.0846350163516651
87,927,"lemonde","Climatique",0.0856343596268129
0,2541,"lemonde","Effet de serre",5.61775936499256e-05
1,2494,"lemonde","Effet de serre",6.84118926393212e-05
0,2738,"lemonde","Effet de serre",8.16644327570311e-05
0,2750,"lemonde","Effet de serre",9.59055800924304e-05
0,2767,"lemonde","Effet de serre",0.000111111710845435
0,2706,"lemonde","Effet de serre",0.000127265050360663
0,2530,"lemonde","Effet de serre",0.000144353528323109
0,2435,"lemonde","Effet de serre",0.000162370650118519
0,2277,"lemonde","Effet de serre",0.00018131538436055
